Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
56	0.21053487	0.25640115	0.75543606	-1.0692813	3.2768595	48.47755	28.888323	99.0	0.0	0.20143823	0.26043224	0.75543606	-1.0692813	0.14766467	0.026834682	0.231168	0.05216197	57000	-0.01868045	0.033773825	-0.0028341033	-0.00028691674	1.8680452	-9.634781e-05	0.0	4.0	204.4887568950653	235
57	0.17071614	0.70378196	0.6985721	-10.17158	3.0116732	48.89272	28.046417	97.0	0.0	0.13609648	0.7814181	0.6985721	-10.17158	0.15368003	0.029295793	0.24056385	0.047243	58000	-0.01864338	0.30122465	-0.0010325536	1.9238796e-05	1.8643374	-0.0006011133	0.0	4.0	209.02178168296814	221
58	0.1787635	0.20992985	0.8410321	-0.23636028	3.5064378	51.11017	29.552103	99.0	0.0	0.17012224	0.21742432	0.8410321	-0.23636028	0.15732291	0.028441934	0.2367619	0.06794334	59000	-0.01862097	0.022764198	-0.0026245317	-2.8017908e-05	1.8620955	0.00062592747	0.0	4.0	213.18466448783875	241
59	0.18065177	0.34695804	0.7555866	-2.9085972	3.5454545	47.136753	28.947317	99.0	0.0	0.16264813	0.3374486	0.7555866	-2.9085972	0.16319121	0.030355148	0.24656157	0.07303047	60000	-0.018578272	0.05559571	-0.0020591682	-2.0300038e-05	1.8578268	0.0006811662	0.0	4.0	217.3960611820221	238
60	0.20001219	0.24774459	0.6758475	-0.97260416	3.2571428	49.774193	28.551407	99.0	0.0	0.18455844	0.2614362	0.6758475	-0.97260416	0.16127148	0.029446926	0.25717255	0.066428974	61000	-0.01854477	0.032812215	-0.0027982593	-4.2027794e-05	1.8544766	1.4807707e-05	0.0	4.0	221.988023519516	218
61	0.1891083	0.23290144	0.75436884	-0.72179276	3.189516	47.07143	28.762072	99.0	0.0	0.17908357	0.24089953	0.75436884	-0.72179276	0.16236807	0.028992828	0.24968022	0.07187547	62000	-0.018503433	0.027478524	-0.0030710297	-4.279567e-05	1.8503408	0.00019097663	0.0	4.0	226.80893778800964	208
62	0.19296606	0.36143875	0.6436403	-4.3029456	3.1767068	47.264824	30.496243	99.0	0.0	0.1742744	0.36201045	0.6436403	-4.3029456	0.16365753	0.029159522	0.2531101	0.075300075	63000	-0.018446438	0.063722715	-0.0022895858	-3.5294797e-05	1.8446425	0.0007510857	0.0	4.0	231.17169547080994	230
63	0.19893919	0.25343865	0.717574	-1.7743919	2.868421	49.31111	29.051542	99.0	0.0	0.18899357	0.28173238	0.717574	-1.7743919	0.166245	0.030606033	0.26405242	0.056228384	64000	-0.018409692	0.038071312	-0.0026418418	-5.6324527e-05	1.8409674	-0.00017471885	0.0	4.0	235.4758620262146	233
64	0.25644717	0.24101628	0.7082896	-1.0339097	2.9806201	47.896152	29.949072	99.0	0.0	0.2569976	0.2544411	0.7082896	-1.0339097	0.17096265	0.03094353	0.2588718	0.084374845	65000	-0.018350296	0.034671284	-0.0028236117	-0.00041877478	1.8350292	-0.00047845315	0.0	4.0	240.04174613952637	219
65	0.20796548	0.5984455	0.71684927	-8.319891	3.0156863	49.2278	28.368614	99.0	0.0	0.18948357	0.6644037	0.71684927	-8.319891	0.17428356	0.03463641	0.2857582	0.07907526	66000	-0.018315222	0.21646754	-0.0015907995	-0.00011104997	1.8315225	-0.00015198515	0.0	4.0	244.91523599624634	205
66	0.20894913	0.2576512	0.7833312	-1.6892494	3.0916336	46.0549	30.270235	99.0	0.0	0.19731797	0.27971345	0.7833312	-1.6892494	0.18332203	0.034967713	0.27987492	0.07650848	67000	-0.018249825	0.03744957	-0.0026343502	-4.3373555e-05	1.8249826	0.00014582442	0.0	4.0	249.9700059890747	198
67	0.13074873	1.7467908	0.7694436	-28.12169	2.8426967	50.69145	29.168999	99.0	0.0	0.064646	2.2027721	0.7694436	-28.12169	0.19205064	0.03520738	0.29754165	0.096560076	68000	-0.0182007	2.4273083	-0.00057278015	-0.0010809689	1.8200713	-0.00040717458	0.0	4.0	254.96757316589355	200
68	0.26086965	0.21987043	0.72484475	-0.15327118	2.824627	51.466667	29.37202	99.0	0.0	0.26213944	0.23034275	0.72484475	-0.15327118	0.18250318	0.033697195	0.2796903	0.06772113	69000	-0.018167641	0.02802609	-0.002986068	0.00031152554	1.8167647	-0.0003395338	0.0	4.0	260.3370268344879	186
69	0.24325834	0.23655319	0.7671627	-0.3367915	2.9122138	51.532074	30.198088	99.0	0.0	0.24258806	0.24406786	0.7671627	-0.3367915	0.1789715	0.033659834	0.2959093	0.08458409	70000	-0.018105349	0.029749792	-0.0038753506	-0.00017597806	1.8105342	8.240985e-05	0.0	4.0	264.88812947273254	221
70	0.18686128	0.43438703	0.7310215	-3.792631	2.992248	50.45	30.191082	99.0	0.0	0.16214308	0.49058828	0.7310215	-3.792631	0.18034558	0.036993634	0.30495292	0.05600763	71000	-0.018035144	0.11545157	-0.0023197532	-2.9728282e-05	1.8035153	6.119252e-05	0.0	4.0	269.31694746017456	227
71	0.22861208	0.2876339	0.70872897	-2.12227	2.8507462	46.653137	30.315645	99.0	1.0	0.215149	0.32449412	0.70872897	-2.12227	0.18488173	0.0374326	0.29374906	0.046993747	72000	-0.017972138	0.04955957	-0.0037604794	-9.290641e-05	1.7972143	-8.538234e-06	0.0	4.0	273.9841468334198	215
72	0.2411355	0.25438675	0.801162	-1.5792072	2.8555133	49.04869	27.884619	99.0	0.0	0.24571535	0.25848776	0.801162	-1.5792072	0.18534729	0.036850415	0.29070425	0.06289615	73000	-0.017897606	0.032606978	-0.0034754816	-0.00025660358	1.7897614	0.00029155254	0.0	4.0	279.23328614234924	191
73	0.24181962	0.30102623	0.7433605	-2.1667073	2.8490567	47.490707	29.753086	99.0	0.0	0.2371462	0.3153788	0.7433605	-2.1667073	0.19412316	0.037756376	0.2980279	0.08522405	74000	-0.017814806	0.04849022	-0.003020222	-0.00022486504	1.7814791	0.00019401408	0.0	4.0	283.9517056941986	213
74	0.21523479	0.2540298	0.6842427	-1.0385321	2.8202248	49.65926	29.205063	98.0	0.0	0.20964433	0.26942852	0.6842427	-1.0385321	0.19598119	0.040218107	0.32361493	0.078175195	75000	-0.017738294	0.03377331	-0.0036787307	-3.6868267e-05	1.7738298	0.0004837732	0.0	4.0	288.94432306289673	200
75	0.2663165	0.23500055	0.81709087	-0.42441675	2.8522727	51.182835	29.488554	99.0	0.0	0.26604375	0.24613287	0.81709087	-0.42441675	0.20601662	0.042023532	0.3421929	0.100421205	76000	-0.017648231	0.029629426	-0.0042791944	-0.0002940218	1.7648239	0.00024542236	0.0	4.0	293.52483916282654	219
76	0.25199786	0.28767458	0.75397986	-1.9748493	2.6775362	48.464287	27.944693	99.0	0.0	0.25064725	0.2950808	0.75397986	-1.9748493	0.21137139	0.04516377	0.33155945	0.0760277	77000	-0.017569762	0.04137367	-0.0030745082	-0.00020545349	1.7569783	-0.00014762545	0.0	4.0	298.3975713253021	205
77	0.25832182	0.22726433	0.78087956	-0.4434242	2.7127273	51.41367	28.419483	99.0	0.0	0.25258118	0.23609266	0.78087956	-0.4434242	0.22082289	0.046364114	0.35214713	0.11445002	78000	-0.017458627	0.026527612	-0.0052805804	-0.000100622885	1.7458626	0.0011140681	0.0	4.0	303.3319697380066	203
78	0.15612698	1.7567652	0.81857556	-28.949383	2.5618374	50.634148	29.086353	99.0	0.0	0.11685676	2.083499	0.81857556	-28.949383	0.22653225	0.048061077	0.36938763	0.09911667	79000	-0.017405424	2.169393	-0.0007770527	-0.00056409324	1.7405428	8.784294e-05	0.0	4.0	308.1780927181244	207
