Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
58	0.11957053	0.20326605	0.65073276	0.0	4.6666665	19.666666	6.73536	34.0	7.0	0.09018371	0.1839211	0.65073276	0.0	0.055677358	0.015541129	0.0953249	0.006706327	5900	-0.02804362	0.017632209	-0.0016730055	-0.00024172035	2.8043628	0.00021832468	0.0	4.0	19.284324884414673	343
59	0.1409857	0.1938207	0.5907473	0.0	4.388889	17.047619	9.968886	36.0	0.0	0.12826139	0.18533786	0.5907473	0.0	0.06774536	0.014472102	0.10671185	0.013809964	6000	-0.028032936	0.018946696	-0.0018851832	-0.0004431617	2.803302	-9.0904214e-05	0.0	4.0	19.590038299560547	344
60	0.06432901	0.17297442	0.70038956	0.0	4.7777777	17.666666	10.1387205	35.0	0.0	0.06260553	0.17244396	0.70038956	0.0	0.07713013	0.01271221	0.117311694	0.041196276	6100	-0.028027333	0.015139518	-0.0015389873	7.899379e-05	2.802733	0.0003045702	0.0	4.0	19.838808059692383	405
61	0.07798173	0.15016897	0.54056484	0.0	4.0	18.5	11.82159	37.0	2.0	0.0660847	0.14122543	0.54056484	0.0	0.08316139	0.013112082	0.12059432	0.045749925	6200	-0.028001495	0.010089854	-0.0017585745	3.247842e-05	2.8001502	-5.459762e-06	0.0	4.0	20.185615301132202	290
62	0.05762901	0.116142526	0.36692038	0.0	5.4375	18.6	12.334504	36.0	0.0	0.060356546	0.11371038	0.36692038	0.0	0.08265774	0.016124295	0.12077357	0.038347516	6300	-0.028011829	0.0063362923	-0.0019962117	-1.699652e-05	2.8011832	0.0006065893	0.0	4.0	20.476197481155396	346
63	0.0851107	0.15480281	0.4506619	0.0	4.888889	14.863636	11.752352	34.0	1.0	0.069429725	0.14261952	0.4506619	0.0	0.08558591	0.012579325	0.124525726	0.047490545	6400	-0.02800119	0.01042413	-0.0021891557	-4.0442566e-05	2.8001184	0.0004401731	0.0	4.0	20.77833604812622	333
64	0.112843625	0.22234486	0.67946786	0.0	4.3157897	16.47826	10.55779	36.0	0.0	0.10812991	0.21739449	0.67946786	0.0	0.08265002	0.013164628	0.11255939	0.046998832	6500	-0.027990937	0.02386126	-0.002047725	-7.254421e-06	2.7990956	5.9437793e-05	0.0	4.0	21.06544303894043	350
65	0.078662045	0.14477779	0.52186745	0.0	4.0555553	19.90909	10.426841	37.0	1.0	0.06906598	0.12610829	0.52186745	0.0	0.0797835	0.012303617	0.11585948	0.049849752	6600	-0.027988035	0.007886746	-0.0013407199	-1.0189338e-05	2.7988007	-0.00014273642	0.0	4.0	21.330418348312378	380
66	0.07607177	0.12924631	0.39010346	0.0	4.5	18.0	11.079797	33.0	2.0	0.06954569	0.11964562	0.39010346	0.0	0.08322382	0.0123979375	0.11159801	0.053603865	6700	-0.02797985	0.0071425755	-0.0017867903	-2.8505048e-05	2.7979832	-0.00028066157	0.0	4.0	21.672624111175537	294
67	0.11186257	0.16366763	0.47894028	0.0	4.529412	14.523809	10.418021	33.0	0.0	0.10344147	0.15350673	0.47894028	0.0	0.08057914	0.014985471	0.11701644	0.02749741	6800	-0.02795732	0.0120663475	-0.002217616	-8.142088e-06	2.7957253	1.3890298e-05	0.0	4.0	22.015686511993408	293
