Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
48	0.31664148	0.29233715	0.98711765	-0.14274055	3.18	50.335968	27.552784	99.0	0.0	0.29925236	0.30628654	0.98711765	-0.14274055	0.25055605	0.028995268	0.32911885	0.20214847	49000	-0.017672395	0.048546918	-0.0022036782	-0.00015224051	1.767241	-8.4643325e-06	0.0	4.0	100.13621997833252	462
49	0.29350433	0.38900235	0.9937948	-3.542028	3.2408164	49.4498	29.392212	99.0	0.0	0.2675915	0.4269986	0.9937948	-3.542028	0.2556082	0.0297491	0.34275472	0.20897885	50000	-0.017648518	0.091826394	-0.0016581863	-1.1836179e-05	1.7648532	0.00014033748	0.0	4.0	102.09055972099304	516
50	0.27730185	0.29709706	0.98148733	-0.56784016	3.2128515	47.312252	29.208149	99.0	0.0	0.24491659	0.30228236	0.98148733	-0.56784016	0.2581115	0.03005787	0.33844346	0.20900255	51000	-0.017635198	0.046669513	-0.0023411866	-7.996336e-06	1.7635212	0.00035171554	0.0	4.0	104.24589157104492	467
51	0.32854643	0.40732768	0.98649925	-3.7969003	3.2946057	49.74694	29.637972	99.0	0.0	0.30783373	0.4515235	0.98649925	-3.7969003	0.25947478	0.030079028	0.34093633	0.20940349	52000	-0.017604606	0.10280779	-0.0017824154	-6.948225e-05	1.7604592	0.00037706137	0.0	4.0	106.87987732887268	384
52	0.28560448	0.8949034	0.95876586	-13.206466	3.0507812	50.9305	30.254822	99.0	0.0	0.23500514	1.0872301	0.95876586	-13.206466	0.2600002	0.030346848	0.3408818	0.21034634	53000	-0.017588656	0.59433144	-0.0006774422	-0.00010869838	1.7588661	0.00012158394	0.0	4.0	109.08160519599915	463
53	0.32792675	0.31240648	0.98790467	-1.1228168	3.1269841	49.705883	28.597336	99.0	0.0	0.31091297	0.3292608	0.98790467	-1.1228168	0.25862554	0.029730156	0.34009755	0.20970228	54000	-0.0175719	0.056027234	-0.0019101903	-1.663249e-05	1.757188	0.0001255598	0.0	4.0	111.48318815231323	422
54	0.2880592	0.70435166	0.9997568	-9.813567	3.0588236	49.054054	29.189253	99.0	0.0	0.26307636	0.7830417	0.9997568	-9.813567	0.259916	0.03016919	0.34331656	0.21256597	55000	-0.017551899	0.30782482	-0.00074347015	-5.018711e-05	1.755189	9.3889175e-06	0.0	4.0	113.8890814781189	426
55	0.36735785	0.3136894	0.99861974	-0.07335224	3.173387	47.67857	27.767242	99.0	0.0	0.3487773	0.3275298	0.99861974	-0.07335224	0.26108587	0.029625049	0.3429047	0.21076009	56000	-0.017521948	0.05705541	-0.002361665	-0.00022337679	1.7521952	0.00025768328	0.0	4.0	116.01067233085632	478
56	0.34978968	0.30606318	0.99360114	-0.6432078	2.942085	47.69962	28.899015	99.0	0.0	0.34552115	0.31602082	0.99360114	-0.6432078	0.26356727	0.030392405	0.34514737	0.21431924	57000	-0.01751013	0.053031348	-0.001810031	-0.00045319088	1.7510104	-0.00026629114	0.0	4.0	118.10792779922485	481
57	0.27930117	0.7997307	0.96028525	-6.8820753	2.7065217	49.25714	27.951838	97.0	0.0	0.23852572	0.89333	0.96028525	-6.8820753	0.27168506	0.03327803	0.3540396	0.22134095	58000	-0.017501548	0.4003328	-0.00045629824	0.00015918817	1.7501543	-0.00061581994	0.0	4.0	120.63421320915222	400
58	0.22356458	1.3888274	0.9995575	-20.598045	3.1566265	52.588932	29.959871	99.0	0.0	0.16789018	1.6767431	0.9995575	-20.598045	0.2767429	0.032976452	0.35545385	0.22681904	59000	-0.017447537	1.4143687	-0.0003825184	-0.00071873236	1.7447537	0.000210433	0.0	4.0	122.97007775306702	431
59	0.33079815	0.30695182	0.9933834	-0.15638754	3.2081633	49.06827	28.950714	99.0	0.0	0.31819117	0.31961462	0.9933834	-0.15638754	0.27199754	0.032098506	0.35481024	0.22225179	60000	-0.017413683	0.052127425	-0.0016833921	0.00013541151	1.7413704	0.00050874474	0.0	4.0	125.55503296852112	394
60	0.3051543	0.4109675	0.9886378	-3.436211	2.996139	49.690838	28.461838	99.0	0.0	0.28886494	0.42401648	0.9886378	-3.436211	0.26578587	0.030860275	0.3402732	0.21478815	61000	-0.017414568	0.09004721	-0.0012999622	-1.628045e-05	1.7414575	-4.0645602e-05	0.0	4.0	127.78403925895691	457
61	0.29449123	0.6072221	0.97490233	-5.6633525	3.007782	46.42912	28.424662	99.0	0.0	0.27626997	0.6726778	0.97490233	-5.6633525	0.26261976	0.028811919	0.3370029	0.21745583	62000	-0.017383195	0.22654435	-0.0010136385	-5.264487e-05	1.7383198	0.00031642246	0.0	4.0	129.89404559135437	484
62	0.31042376	0.41323087	0.9827696	-3.9447863	2.8716981	49.944237	30.426348	99.0	0.0	0.29646048	0.4506176	0.9827696	-3.9447863	0.26157796	0.02870606	0.3500157	0.21309161	63000	-0.0173615	0.10202606	-0.0013166443	-4.3238513e-05	1.7361486	0.00015397358	0.0	4.0	131.89800000190735	504
63	0.33952415	0.42662734	0.9994582	-4.241424	2.6895306	50.064056	28.987103	99.0	0.0	0.33513772	0.42527217	0.9994582	-4.241424	0.26238137	0.028798329	0.3476348	0.22253731	64000	-0.017357105	0.09275736	-0.0013575163	-0.00021273177	1.73571	-0.00018310023	0.0	4.0	133.83779525756836	519
64	0.32782838	0.75444746	0.994662	-10.813824	2.7527676	48.79927	29.95556	99.0	0.0	0.3181416	0.9342812	0.994662	-10.813824	0.26875588	0.030788334	0.35720283	0.22783798	65000	-0.017313436	0.43676516	-0.0005770242	-0.00022506155	1.7313452	-0.00023487474	0.0	4.0	135.86640071868896	496
65	0.37384513	0.34327382	0.9752391	-2.0841513	2.785185	49.81685	28.16909	99.0	0.0	0.3681296	0.34286058	0.9752391	-2.0841513	0.27643007	0.033169735	0.36360458	0.22239241	66000	-0.01729499	0.06289683	-0.0012732267	-0.00053778663	1.7295039	-0.00043499278	0.0	4.0	137.7705864906311	529
